fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,560,-60.21621231292349,8.848107856789184,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,561,-56.1499922709136,9.009824832904329,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,562,-40.01571053643619,4.694778926399216,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,563,-56.90229807910187,8.358183896652108,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,564,-56.1499922709136,9.009824832904329,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,565,-40.01571053643619,4.694778926399216,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,566,-53.839849761355914,7.621823617450488,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,567,-56.1499922709136,9.009824832904329,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
1,568,-40.01571053643619,4.694778926399216,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.9, 'reg__model': 'lasso'}"
1,569,-48.08414534899761,6.688345189604135,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.9, 'reg__model': 'elasticnet'}"
1,570,-56.1499922709136,9.009824832904329,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,571,-40.01571053643619,4.694778926399216,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,572,-46.12276054118331,5.0507886651096605,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,573,-56.1499922709136,9.009824832904329,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,574,-40.01571053643619,4.694778926399216,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,575,-42.3866167173892,5.401592138963039,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,576,-56.14321674866173,8.846147102554806,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,577,-39.55466289019132,3.739530126957561,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,578,-61.744264222168276,9.12083031323349,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,579,-56.14321674866173,8.846147102554806,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,580,-39.55466289019132,3.739530126957561,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,581,-58.42574729971807,8.941316090205188,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,582,-56.14321674866173,8.846147102554806,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
