fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,155,-58.97818238990182,8.71661931323574,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 15}"
1,156,-57.62684313363043,6.719881145788538,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 20}"
1,157,-56.14653997746474,8.76407677138533,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 25}"
1,158,-56.14653997746474,8.76407677138533,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 30}"
1,159,-56.14653997746474,8.76407677138533,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 40}"
1,160,-56.14653997746474,8.76407677138533,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 50}"
1,161,-56.14653997746474,8.76407677138533,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 60}"
1,162,-63.96240944059018,5.679524865430491,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 5}"
1,163,-64.91711000076782,6.612169778498526,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 10}"
1,164,-64.9111364777113,6.670171457080947,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 15}"
1,165,-64.91093567255851,6.669974719481814,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 20}"
1,166,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 25}"
1,167,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 30}"
1,168,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 40}"
1,169,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 50}"
1,170,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pls', 'reg__n_components': 60}"
1,171,-75.14960287235006,9.992342986570932,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 5}"
1,172,-67.87130647376517,10.633216191871348,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 10}"
1,173,-59.20317936973752,8.820363507377529,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 15}"
1,174,-57.7949801965332,7.152521549180118,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 20}"
1,175,-56.499562873600524,8.207271557574192,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 25}"
1,176,-56.499562873600524,8.207271557574192,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 30}"
1,177,-56.499562873600524,8.207271557574192,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 40}"
1,178,-56.499562873600524,8.207271557574192,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 50}"
